country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Venezuela,RB",1.046489954,1.047289968,,,,,,1.051139951,1.046560049,1.041429996,1.038439989,1.036039948,1.033740044,1.032950044,1.030380011,1.025660038,1.021649957,1.018429995,1.018429995,1.019389987,1.022650003,1.02681005,1.018380046,1.014950037
BritishVirginIslands,,,,,,,,,,,,,,,,,,,,,,,,
VirginIslands(U.S.),,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,0.927219987,,,,,,,,,,,,,,,,,
Vanuatu,,,,,,,,0.952839971,1.007169962,0.965939999,0.977930009,0.951610029,0.947899997,,,,,,0.984189987,,,,,1.007329941
World,0.878099978,0.882369995,0.889050007,0.893739998,0.897289991,0.904709995,0.910640001,0.917169988,0.919219971,0.923049986,0.925689995,0.943319976,0.944660008,0.949549973,0.953540027,0.957650006,0.964219987,0.971180022,0.970210016,0.972710013,0.976000011,0.990429997,0.992129982,0.992280006
Samoa,,,1.112159967,1.071460009,1.053969979,1.073650002,1.091560006,1.050019979,1.068680048,1.066480041,1.056429982,1.060760021,1.060479999,1.058189988,1.065760016,1.071050048,,1.051509976,1.054730058,1.064219952,1.049559951,,1.057129979,1.047809958
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen,Rep.",,,,,,,,0.492650002,,0.547860026,,0.601249993,0.622250021,0.652769983,,,0.723389983,,0.750559986,0.75484997,0.769540012,0.789610028,,
SouthAfrica,,,1.021409988,,,,1.013080001,1.014089942,1.007329941,1.024700046,1.034749985,1.048969984,1.067100048,1.082149982,1.098129988,1.105780005,1.103129983,1.100810051,1.093880057,1.078780055,1.069669962,,1.074020028,
Zambia,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,0.937370002,,,0.940389991,0.943570018,,,0.947019994,0.94532001,0.948750019,0.951979995,0.961199999,,,,,,,,,0.979759991,0.980870008,,
