country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Namibia,,,,,,96.70870209,89.50734711,100,,,,,92.65128326,92.59977722,,93.25318146,94.55049896,94.72920227,,,96.74861908,,,
NewCaledonia,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,47.83618927,,47.6097908,47.24771118,49.70619965,57.64266968,56.93292999,61.30638123,68.34986877,70.98654938,49.90787888,56.31325912,56.16117859,76.12329865,70.06980133,61.97103882,68.51891327,62.00595856,55.47874069,
Nigeria,,,,,,,,34.12985992,,,,,,,,,,60.9973793,,,,,,
Nicaragua,,,95.90503693,,,,,97.71095276,,,,,,,,,,,,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,
Norway,,,,,,,99.4703598,100,99.84362793,99.90946198,100,100,99.8068924,100,99.25906372,99.89264679,99.52314758,100,100,100,98.46391296,100,99.86251831,
Nepal,,,,,,,,79.55973053,81.102211,88.01673126,85.39936829,82.86271667,,,,87.9980011,,,,,86.48812103,86.90904236,86.32064819,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,
NewZealand,,,,,,,,,,,,,,,,,,,,,,,,
OECDmembers,90.18384552,90.90935516,91.28630066,91.58804321,91.92333221,92.43254089,93.40543365,94.42432404,94.86885071,95.44139099,95.91330719,96.28108215,96.42197418,96.3913269,96.27078247,96.56526947,96.72626495,96.80434418,97.0117569,97.02610779,97.04390717,97.12224579,,
Oman,,97.90486145,98.79032135,98.49732208,98.96578217,,,98.99250031,99.81262207,98.99147034,98.56667328,,,,,,,,,100,100,99.80737305,99.64189148,
Othersmallstates,77.3813858,80.19454193,79.64515686,82.25419617,81.58827972,81.86080933,84.36537933,84.26411438,85.54240417,86.39653778,87.70072937,88.16933441,88.58427429,90.0623703,,89.13653564,89.11923218,89.65602875,90.0874176,,90.18935394,91.11276245,,
Pakistan,,,,,,,,,,,,,74.37329865,76.60717773,78.38408661,73.15814209,73.95420074,76.77487946,74.77670288,79.82267761,75.31852722,80.03134155,77.93798828,
Panama,,,,,,,,,,,,,66.00437164,95.63540649,97.71581268,99.89981079,98.54875946,97.44000244,97.73842621,97.49111938,,,,
Peru,,,,,,,94.38372803,95.01361084,95.54548645,95.77249908,,96.62992096,96.92163086,96.03032684,96.47193909,95.41945648,95.8081665,95.25839233,92.98795319,88.85211182,98.31446075,93.74088287,94.74465942,
Philippines,,,,,,,95.8103714,,,97.61110687,97.01085663,96.3843689,92.64328766,97.55757141,96.86415863,98.13635254,97.80410004,,,,,,,
Palau,,,,,,,,,,,,,,,,,,,,,,95.16129303,,
PapuaNewGuinea,,,,,,65.56813812,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,98.69156647,98.03523254,98.32022858,,,98.70937347,,
Pre-demographicdividend,56.75608826,55.8585701,57.73650742,59.26296616,60.52469254,61.57865143,63.23200607,62.7996788,64.51597595,64.15054321,64.23565674,66.89912415,67.46598053,68.7280426,70.54897308,71.63619995,69.75239563,71.97908783,72.13465118,72.46447754,72.71769714,73.25585938,,
PuertoRico,,,,,,,,,,,,,,,,,,,,,,,,
"Korea,Dem.People’sRep.",,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,,,,,,,90.5399704,93.59169006,92.0197525,90.503479,91.55487823,91.20813751,90.06002045,,88.36898041,89.46578217,90.25328827,92.32814026,93.38760376,94.37355804,,,,
WestBankandGaza,,,,100,99.57290649,,,100,100,98.57283783,98.96486664,99.65454865,98.45372772,,99.80378723,99.99781036,97.42558289,97.87567902,100,96.62386322,99.05983734,98.87081146,100,
Pacificislandsmallstates,80.42339325,80.25160217,80.01096344,79.5117569,83.06980133,78.5281601,,80.63706207,79.29749298,81.06947327,81.99243927,82.6598053,83.62325287,84.42045593,86.75294495,,87.89137268,,89.26689911,89.11079407,90.02775574,,,
Post-demographicdividend,96.8867569,96.43856812,96.57235718,96.85673523,96.78520966,96.6072464,96.9356308,97.23173523,97.22699738,97.09165955,97.03768921,96.82487488,97.05275726,96.88237,96.55568695,96.95796967,96.93655396,96.92253113,,,,,,
FrenchPolynesia,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,99.74208069,100,99.73391724,100,,,,,,,,,100,100,100,99.78205109,99.19812775,,100,,100,99.52277374,98.99710846,
Romania,98.49648285,,,,,,99.6098175,,99.30008698,99.09966278,99.56461334,99.61910248,99.28427124,99.22184753,,,98.82102203,98.77883911,99.03928375,98.6446228,,,,
RussianFederation,,,,,,,,,,,,,,,,,,,,,,99.62863922,99.83242798,
Rwanda,,,,,,,,,,,,,,,,,,,,80.1743927,74.2634964,71.03562164,67.14810944,
SouthAsia,80.1676712,81.17419434,82.21923065,83.24777222,84.26293182,85.22855377,86.21607208,87.2186203,86.67780304,89.12185669,91.20909882,85.37123108,86.18193817,87.45722961,88.2400589,88.41008759,89.21230316,90.20960999,90.65997314,91.20979309,,,,
SaudiArabia,,,,,,,,,,,,,,,,97.08791351,,,,100,100,92.43473816,100,
Sudan,,,,,,,,,,,,,,,,,,94.74765015,,94.12560272,97.34819031,,,
Senegal,,,,42.71805954,41.15032959,,,,53.16794968,51.29006958,53.45214844,62.1604805,61.34341812,61.65402985,75.21687317,71.61401367,69.48011017,77.24326324,93.54942322,91.83152771,90.91023254,89.1536026,89.0374527,
Singapore,,,,,,,,,,,,,,,,96.56797028,93.88152313,,,,,,,
SolomonIslands,,,,,,,,,,,,,,,,,,,90.40242004,88.07097626,91.20223999,94.71418762,96.39411163,
SierraLeone,,,,,,,,,,,,,,,,,,,,79.21544647,88.37254333,,,
ElSalvador,88.18521881,,,90.59664917,,,,,93.88780212,94.72950745,96.33978271,,,94.936409,94.56336212,94.3730011,96.10064697,97.16130829,95.94441986,95.23883057,93.63535309,93.29434967,93.12812042,
SanMarino,,,,,,,,,,,,,,,,,100,99.44190979,97.58261108,100,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,99.29876709,99.88488007,98.69528198,99.55091858,99.89099121,99.45825958,99.29628754,99.93916321,98.96962738,
Sub-SaharanAfrica(excludinghighincome),64.34157562,,65.3104248,66.70335388,67.86651611,68.88237762,70.50831604,69.39585114,70.29721069,70.58777618,70.44764709,72.16526031,73.73907471,74.62264252,75.51727295,76.92736816,75.20854187,76.93149567,76.9178772,77.68430328,77.62637329,77.88035583,,
SouthSudan,,,,,,,,,,,,,,,,,,,,,,,,
Sub-SaharanAfrica,64.34933472,,65.31712341,66.7103653,67.87352753,68.88804626,70.51357269,69.40123749,70.30240631,70.59284973,70.45264435,72.16925812,73.74286652,74.6263504,75.52056122,76.93031311,75.21134186,76.93387604,76.92007446,77.68634796,77.62831879,77.88220978,,
Smallstates,80.03527069,81.68778229,81.31434631,82.9943924,82.87406158,82.98747253,84.96229553,84.95927429,86.10151672,86.14207458,87.59220123,88.18517303,88.54529572,89.86260223,89.09402466,90.2902298,89.93379211,90.65239716,90.87889862,90.8924408,90.74703979,92.00773621,,
SaoTomeandPrincipe,,,,,,,,,,,78.78504944,77.04485321,77.10037231,,,81.33724976,,72.12464905,99.07457733,,85.26212311,94.98573303,,
Suriname,,,,,,,,,,,,,,,59.70289993,77.58621216,63.3262291,78.92571259,78.55361938,80.85443115,82.81845093,78.38141632,79.10352325,
SlovakRepublic,97.24662018,99.74337769,,,99.5160675,98.92559052,100,,100,99.84429169,99.56298828,99.77957153,100,99.53444672,99.28780365,99.24855042,99.29991913,99.28163147,99.25415802,99.26222992,99.32823944,99.19068909,98.93187714,
Slovenia,,,,,,,99.58822632,,99.48219299,99.58152008,99.84303284,,,,,,98.83016205,98.80577087,100,100,99.78565216,100,,
Sweden,,,,,,,,99.96948242,100,99.90001678,,100,,99.89556122,99.80885315,99.81767273,99.54773712,99.50541687,99.68305206,99.68440247,99.86476898,100,99.84629059,
Swaziland,89.63641357,89.4897995,87.81109619,,,85.95552063,90.46920776,84.080513,79.0928421,86.50592041,85.3086319,93.75124359,95.49713135,93.47104645,,,,98.59532166,95.53517151,96.22756958,98.28040314,,,
SintMaarten(Dutchpart),,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,100,100,,,,98.46920013,97.24330139,98.01203156,99.36142731,99.13793182,100,97.27384949,99.7817688,,,99.6309967,97.86382294,98.12409973,98.13217926,,,99.4296875,100,
SyrianArabRepublic,63.49668121,64.01947784,,,,,68.78135681,68.59911346,71.30072784,72.26383972,100,98.26798248,98.34873962,98.81710815,98.20983124,98.6829071,98.14589691,97.78559113,98.27506256,97.80000305,57.31752014,,,
TurksandCaicosIslands,,,,,,,,81.63265228,,81.92089844,,100,97.17514038,,,,,,,,,,,
Chad,,,62.25952148,67.38613129,,,67.90215302,60.05984116,69.88777161,69.43051147,77.03491974,57.37041855,57.43260956,62.54417038,,,,82.35227203,87.77683258,79.75524139,86.84435272,,,
EastAsia&Pacific(IDA&IBRDcountries),,,,78.53417206,83.14945221,80.80609894,82.18871307,83.99116516,85.6754303,87.66475677,89.30155945,90.70240784,90.85749817,93.79152679,96.14797974,96.93820953,96.77732086,97.0223465,97.47914886,96.99308777,95.46253967,94.08297729,,
Europe&CentralAsia(IDA&IBRDcountries),87.3436203,88.46715546,89.85554504,90.0406189,90.70517731,92.50454712,94.13587952,94.93985748,95.21142578,94.52288055,95.79769135,97.13047791,97.50458527,98.17888641,98.58943176,98.8563385,98.8976593,99.03218079,99.16838837,98.94210815,98.88864899,98.94876099,,
Togo,,,74.17739105,64.02227783,,,,76.69400024,78.85806274,,73.11588287,75.38603973,75.98713684,75.59438324,,72.9744873,,80.09736633,87.58059692,,82.18267822,77.40148926,82.70213318,
Thailand,,,,,,,,,,,,,,,,,,,,,,,95.88652039,
Tajikistan,,,,,,,,,,,,,,,,,97.72670746,97.92385864,97.72486115,98.02255249,,98.52867126,98.49256897,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,
LatinAmerica&theCaribbean(IDA&IBRDcountries),86.74069214,88.57819366,88.58766174,88.92214203,89.30702209,90.06334686,91.48564911,92.35703278,92.53377533,93.59778595,93.3655777,93.00113678,93.09120178,93.3647995,93.80612946,93.63894653,94.08213043,93.95085144,93.85450745,93.55895233,93.93809509,94.04933167,,
Timor-Leste,,,,,,,,,,,,,,,,,90.00672913,91.00100708,95.11863708,90.39002991,90.21370697,92.41728973,94.8350296,
MiddleEast&NorthAfrica(IDA&IBRDcountries),80.66413879,83.28768921,84.45469666,84.72066498,85.39179993,86.53901672,88.31858063,89.70981598,89.98426056,90.63160706,91.87526703,92.94010162,89.41312408,88.50062561,91.82286072,92.75292969,93.10118866,93.08193207,93.23228455,91.879776,87.52490997,87.69043732,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,
SouthAsia(IDA&IBRD),80.1676712,81.17419434,82.21923065,83.24777222,84.26293182,85.22855377,86.21607208,87.2186203,86.67780304,89.12185669,91.20909882,85.37123108,86.18193817,87.45722961,88.2400589,88.41008759,89.21230316,90.20960999,90.65997314,91.20979309,,,,
Sub-SaharanAfrica(IDA&IBRDcountries),64.34933472,,65.31712341,66.7103653,67.87352753,68.88804626,70.51357269,69.40123749,70.30240631,70.59284973,70.45264435,72.16925812,73.74286652,74.6263504,75.52056122,76.93031311,75.21134186,76.93387604,76.92007446,77.68634796,77.62831879,77.88220978,,
TrinidadandTobago,73.57051849,,,74.01534271,75.01110077,,,92.18048859,98.29660797,,,100,95.15370941,,,98.48484802,96.58480072,94.4391098,,,,,,
Tunisia,80.49588776,81.30174255,81.83097076,82.90329742,85.39894104,,89.16555786,90.96723938,92.56728363,96.22457123,96.20005035,95.88317871,95.72473145,,,94.47908783,95.12362671,98.08535004,,,94.82559204,93.24662018,,
Turkey,,,,,,,,,,,,95.99765015,95.72618103,97.11869812,97.71524811,97.65203857,98.62693024,,100,98.84116364,,,,
Tuvalu,,,,,,,,,,53.38983154,,,,,,,,,,,,,100,
Tanzania,,,,,,,,,19.13299942,18.69973946,,27.68346977,32.78393936,,,,42.91452026,,,,53.90026093,,,
Uganda,,,,,,,,,46.64662933,47.8277092,43.46902084,40.7532196,41.73136139,,63.32748032,64.99624634,61.1144104,48.30678177,60.62017822,62.12216187,63.16595078,60.77249908,52.82302094,
Ukraine,,97.6014328,,,,,100,99.55084229,,100,,,,99.70977783,99.96663666,99.61852264,99.59562683,99.7052536,99.81044769,99.73990631,99.62290955,99.90142059,88.50183868,
Uppermiddleincome,,,83.61656952,88.01365662,88.53987122,88.86327362,87.34163666,88.47157288,89.52986145,90.62120056,91.78170776,92.97943878,93.51525879,94.46343231,95.81008911,96.77484131,96.9991684,97.01849365,97.11917877,96.72309113,96.56137085,95.68022919,96.98861694,
Uruguay,,,,,,81.25176239,,87.23745728,87.95227051,89.14746857,88.95583344,88.59806061,88.40927124,87.87715912,84.7617569,94.04257202,88.14102936,87.04364777,,,,,,
UnitedStates,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,97.06658936,100,100,98.80802155,99.15171051,99.57196808,99.71148682,100,98.94290161,98.76970673,98.01483917,98.81420135,98.54042053,98.98625183,98.87471008,
St.VincentandtheGrenadines,,,,,,,,,,,,86.56352234,,,,,,,100,,99.90724945,100,98.31092072,
"Venezuela,RB",92.35572815,,,,91.65061951,,,95.43926239,97.45847321,97.64137268,97.88123322,100,99.60134888,99.17120361,98.90586853,96.00160217,97.8407135,97.97724152,99.53392792,97.50070953,98.94763947,99.16649628,98.47366333,
BritishVirginIslands,,,,,,,,,,,,,,,,,,,,,,90.40405273,98.37661743,
VirginIslands(U.S.),,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,92.33148956,94.57437897,,,,,,,,,,,87.09985352,89.4032135,91.13253021,
Vanuatu,,38.08715057,,,,50,,55.71643066,45.62268829,,,,,,,,,89.08595276,,,,,,
World,81.46602631,81.28466034,82.6240921,84.90310669,85.54371643,85.72498322,85.90126038,86.65032196,87.15248871,88.46279144,89.50005341,88.72913361,88.78044128,89.79624176,90.69831848,91.16439056,91.11081696,91.2899704,91.50222015,91.39260101,90.37783051,,90.36557007,
Samoa,,,,,,,92.18826294,100,99.5658493,,,,,,,,,99.70420837,93.87489319,96.79760742,,,99.41282654,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen,Rep.",,,,,,,,,,,,,85.13391113,,,,,,,,89.3241272,,,
SouthAfrica,,,,,,,,97.86990356,,98.68483734,98.81616974,95.95922089,,,,,,,,,,,,
Zambia,,,,,,,,49.94934845,,68.59554291,,,64.798172,68.24833679,71.24797821,80.09694672,74.65692902,74.3221283,54.2193985,,62.22095108,,,
Zimbabwe,,,,,,,,73.4760437,,,,,,,,,,,,,79.06227875,,,
